31, 80
27, 94
31, 115
13, 55
11, 53
31, 117
23, 65
19, 56
19, 59
11, 40
15, 64
19, 49
13, 61
19, 65
13, 61
19, 49
13, 61
12, 79
13, 61
13, 58
10, 64
7, 47
31, 115
13, 55
11, 53
31, 117
23, 65
19, 56
19, 59
11, 40
15, 64
19, 49
13, 61
19, 65
13, 61
19, 49
13, 61
12, 79
13, 61
13, 58
10, 64
7, 47
105, 101
19, 49
19, 91
103, 86
17, 92
103, 79
31, 97
23, 65
19, 65
19, 49
19, 56
73, 86
19, 59
73, 79
43, 87
19, 49
43, 80
43, 142
31, 87
31, 80
31, 117
31, 87
31, 80
31, 117
13, 55
11, 53
31, 87
25, 103
31, 80
13, 55
27, 94
11, 53
31, 115
31, 117
23, 65
19, 56
11, 40
19, 59
15, 64
19, 49
13, 61
19, 65
13, 61
19, 49
13, 61
12, 79
13, 61
13, 58
10, 64
7, 47
